date_de_classement;date_de_publication_de_l_etablissement;dept;classement;nom_commercial;adresse;code_postal;commune;telephone;courriel;site_internet;capacite_d_accueil_personnes;nombre_de_chambres;lat;lng;wgs84
2012-07-16;2012-07-16;92;2 étoiles;HÔTEL DE LA MAIRIE;4 rue Auguste Gervais;92130;ISSY-LES-MOULINEAUX;01 46 44 02 90;reservation-hdlm@wanadoo.fr;www.hoteldelamairie.fr;94;51;48.8236353;2.2730171;48.8236353, 2.2730171
2011-07-04;2011-11-04;92;3 étoiles;HOTEL IBIS;15 AVENUE JEAN JAURES;92130;ISSY-LES-MOULINEAUX;01 46 38 37 33;L.I.H@orange.fr;-;99;78;48.8233657;2.2748511;48.8233657, 2.2748511
2012-11-07;2012-11-07;75;3 étoiles;HÔTEL MÉDIAN PORTE DE VERSAILLES;1 boulevard Victor;75015;PARIS;01 40 60 16 16;brevil@jjwhotels.com;http://jjwhotels.com;355;130;48.8365752;2.2771347;48.8365752, 2.2771347
2011-12-07;2011-07-15;91;3 étoiles;LHÔTEL RESTAURANT VERRIERES LE BUISSON;18, Avenue de la République;91370;VERRIERES LE BUISSON;01 69 30 70 70;hotel.verrieres@orange.fr;http://lhotelrestaurantverrieres.fr;137;38;48.7511341;2.2774831;48.7511341, 2.2774831
2013-03-18;2013-03-18;75;3 étoiles;HÔTEL AÉRO;44 rue de l'Annonciation;75016;PARIS;01 46 47 10 00;contact@parishotelaero.com;www.parishotelaero.com;26;14;48.8577225;2.2775535;48.8577225, 2.2775535
2011-01-26;2011-04-02;75;4 étoiles;PULLMAN PARIS RIVE GAUCHE;5-12 rue louis armand;75015;PARIS;01 40 60 33 60;h0572-dm@accor.com;http://www.accorhotels.com/fr/hotel-0572-pullman-paris-rive-gauche/index.shtml;1238;617;48.8328989;2.2781241;48.8328989, 2.2781241
2011-05-26;2011-01-06;75;4 étoiles;MERCURE PARIS PLAZA PONT MIRABEAU;10 avenue Emile Zola;75015;PARIS;01 45 77 72 00;h2955-gm@accor.com;http://www.mercure.com/fr/hotel-2955-mercure-paris-plaza-pont-mirabeau/index.shtml;97;49;48.8461354;2.2788365;48.8461354, 2.2788365
2011-01-18;2011-01-27;92;2 étoiles;ETAP HOTEL CHATILLON;111 AV VERDUN;92320;CHÂTILLON;08 92 70 12 86;ehchatillon@hotmail.fr;http://etaphotel.com;228;73;48.7986239;2.2802296;48.7986239, 2.2802296
2012-08-04;2012-06-16;92;4 étoiles;EVERGREEN LAUREL HÔTEL;8 place Georges Pompidou;92300;LEVALLOIS-PERRET;01 47 58 91 35;paropd@evergreen-hotels.com;www.evergreenhotel-paris.com;676;338;48.8979793;2.2812141;48.8979793, 2.2812141
2012-07-07;2012-07-07;92;3 étoiles;CLASSICS HÔTEL PARIS PORTE DE VERSAILLES;3 RUE GEORGES MARIE;92130;ISSY-LES-MOULINEAUX;01 41 09 06 06;nhenocque@classics-hotel.com;http://www.classics-hotel.com;96;52;48.8287656;2.2829866;48.8287656, 2.2829866
2012-08-30;2012-08-30;75;4 étoiles;HÔTEL CONCORDE LA FAYETTE;3 place du Général Koenig;75017;PARIS;01 40 68 50 50;booking@concorde-hotels.com;http://lafayette.concorde-hotels.fr/fr/?;1720;950;48.8807385;2.2849132;48.8807385, 2.2849132
2011-07-28;2011-07-28;95;3 étoiles;HOTEL IBIS SAINT GRATIEN;54 BLD DE LA GARE;95210;SAINT GRATIEN;01 30 10 88 10;H5542-GM@accor.com;-;100;50;48.9640557;2.285253;48.9640557, 2.285253
2012-01-10;2012-01-10;75;3 étoiles;HÔTEL SAINT-CYR ÉTOILE;101 AVENUE DES TERNES;75017;PARIS;01 45 74 87 42;hotelsaintcyretoile@wanadoo.fr;www.hotelsaintcyretoile.fr;65;31;48.8804785;2.2855516;48.8804785, 2.2855516
2012-01-31;2012-01-31;75;3 étoiles;HOTEL LA VILLA DES TERNES;97 avenue des Ternes;75017;PARIS;01 53 81 94 94;m.sutter@hotelternes.com;http://www.hotelternes.com;71;39;48.8803867;2.2858507;48.8803867, 2.2858507
2011-11-30;2011-11-30;75;4 étoiles;HÔTEL PERGOLÈSE;3 rue Pergolèse;75116;PARIS;01 53 64 04 20;j.vidalenc@pergolese.com;http://pergolese.com;79;40;48.875748;2.2863277;48.875748, 2.2863277
2012-08-10;2012-08-10;75;3 étoiles;BEST WESTERN HÔTEL MONTCALM;50 avenue Félix Faure;75015;PARIS;01 45 54 97 27;info@montcalmhotel.com;http://www.bestwestern.fr/;82;41;48.8405396;2.2867725;48.8405396, 2.2867725
2011-05-09;2011-12-13;75;3 étoiles;MERCURE EIFFEL SAINT CHARLES;37 RUE SAINT CHARLES;75015;PARIS;01 45 79 64 15;hotel@eiffelsaintcharles.com;http://www.mercure.com;68;33;48.8496501;2.2881601;48.8496501, 2.2881601
2010-05-27;2010-05-28;75;4 étoiles;HOTEL MERCURE PARIS PORTE DE VERSAILLES VAUGIRARD;69 boulevard Victor;75015;PARIS;01 44 19 03 03;loic.lastapis@accor.com;-;;91;48.8331868;2.2887203;48.8331868, 2.2887203
2012-08-07;2012-08-07;75;3 étoiles;TERMINUS VAUGIRARD;403 RUE DE VAUGIRARD;75015;PARIS;01 48 28 18 72;info@terminus-vaugirard.com;http://terminus-vaugirard.com;171;89;48.833124;2.2892016;48.833124, 2.2892016
2012-04-26;2012-04-26;75;3 étoiles;HOTEL FRANCE EIFFEL;8 RUE SAINT CHARLES;75015;PARIS;01 45 79 33 35;direction.franceeiffel@escapade-paris.com;http://www.franceeiffel.com;72;37;48.851678;2.2898892;48.851678, 2.2898892
2012-09-07;2012-09-07;75;3 étoiles;HÔTEL CENTRE VILLE ÉTOILE;6 rue des Acacias;75017;PARIS;06 17 59 49 74;jugurta.timsiline@gmail.com;http://www.hotelcentrevilleetoile.fr;27;15;48.8763406;2.2899522;48.8763406, 2.2899522
2011-05-25;2011-05-31;75;3 étoiles;HOTEL EIFFEL CAPITOL;9 rue Viala;75015;PARIS;01 45 78 61 00;hoteleiffelcapitol@regetel.com;http://www.regetel.com;82;42;48.8504711;2.2913944;48.8504711, 2.2913944
2012-08-03;2012-08-03;75;3 étoiles;HOTEL ELYSEES UNION;44 rue de l'Amiral Hamelin;75116;PARIS;01 45 53 14 95;info@elysees-union.com;http://www.elysees-union.com;140;63;48.8683652;2.2919079;48.8683652, 2.2919079
2012-09-20;2012-09-20;75;2 étoiles;HÔTEL DU PETIT LOUVRE;1 RUE DE LOURMEL;75015;PARIS;01 45 78 17 12;hotelpetitlouvre6@wanadoo.fr;http://hotel-paris-petitlouvre.com;95;52;48.8504897;2.2922588;48.8504897, 2.2922588
2012-05-07;2012-05-07;75;2 étoiles;LUTÈCE HÔTEL;5 RUE DE LANGEAC;75015;PARIS;01 48 28 56 95;info@lutecehotel.com;-;69;37;48.8357646;2.2923879;48.8357646, 2.2923879
2012-03-30;2012-02-04;75;3 étoiles;HÔTEL DE SÉVIGNÉ;6 rue de belloy;75116;PARIS;01 47 20 88 90;mariefrancoiseboileau@gmail.com;http://www.hotel-sevigne.fr;60;30;48.868828;2.2925708;48.868828, 2.2925708
2012-01-31;2012-02-27;75;4 étoiles;MERCURE TOUR EIFFEL GRENELLE;64 BOULEVARD DE GRENELLE;75015;PARIS;01 45 78 90 90;h1598@accor.com;http://www.mercure.com;154;77;48.8505887;2.2926464;48.8505887, 2.2926464
2011-02-14;2011-02-18;92;3 étoiles;HOTEL IBIS PARIS VANVES - SHM;43 rue jean bleuzen;92170;VANVES;01 40 95 80 00;h1827-gm@accor.com;-;130;71;48.8221364;2.2942875;48.8221364, 2.2942875
2011-07-13;2011-07-18;75;3 étoiles;ABACA MESSIDOR HOTEL;330 rue de Vaugirard;75015;PARIS;01 48 28 03 74;info@abacahotel.com;http://abacahotel.com;131;70;48.8369363;2.2955174;48.8369363, 2.2955174
2011-03-14;2011-03-18;75;4 étoiles;HÔTEL MERCURE PARIS ARC DE TRIOMPHE ETOILE;27, avenue des Ternes;75017;PARIS;01 47 66 49 18;h0372-gm@accor.com;http://www.accorhotels.com/fr/hotel-0372-mercure-paris-arc-de-triomphe-etoile/index.shtml;98;54;48.8783085;2.2956525;48.8783085, 2.2956525
2011-08-25;2011-08-26;75;4 étoiles;HOTEL RAMADA PARIS TOUR EIFFEL;102, Bd de Grenelle;75015;PARIS;01 40 59 90 90;g.bernhardt@wanadoo.fr;http://www.ramada.com/hotel/154259;98;46;48.8495881;2.2958238;48.8495881, 2.2958238
2013-12-03;2013-12-03;75;4 étoiles;VILLA ALESSANDRA;9 Place Boulnois;75017;PARIS;01 56 33 24 24;alessandra@leshotelsdeparis.com;www.leshotelsdeparis.com;93;49;48.879342;2.2959708;48.879342, 2.2959708
2012-11-23;2012-11-23;75;1 étoile;HÔTEL WAGRAM;5 rue Poncelet;75017;PARIS;01 47 64 13 17;hotelwagram@aol.com;-;38;18;48.8786592;2.2960229;48.8786592, 2.2960229
2012-09-07;2012-09-07;75;3 étoiles;HÔTEL ARC DE TRIOMPHE ÉTOILE;3 rue de l'étoile;75017;PARIS;06 17 59 49 74;jugurta.timsiline@gmail.com;http://www.hotelarcdetriompheetoile.com;59;27;48.8765167;2.2965707;48.8765167, 2.2965707
2011-10-25;2011-02-11;91;1 étoile;HOTEL FI BRETIGNY SUR ORGE;ROUTE DE CHAMPCEUIL;91220;BRETIGNY SUR ORGE;08 91 70 51 99;H2432-RE@ACCOR.COM;http://WWW.HOTELF1.COM;211;73;48.626272;2.297066;48.626272, 2.297066
2012-11-28;2012-11-28;92;3 étoiles;HÔTEL BRIAND;156 RUE ARISTIDE BRIAND;92300;LEVALLOIS-PERRET;01 41 40 96 96;HOTELBRIAND@NEUF.FR;-;62;32;48.8961912;2.2972902;48.8961912, 2.2972902
2013-02-03;2013-02-03;75;5 étoiles;HÔTEL NAPOLÉON;38/40 AVENUE DE FRIEDLAND;75008;PARIS;01 46 68 43 21;napoleon@hotelnapoleon.com;http://www.hotelnapoleonparis.com/;204;102;48.8740014;2.2974333;48.8740014, 2.2974333
2012-11-29;2012-11-29;75;4 étoiles;HÔTEL VERNET;25 RUE VERNET;75008;PARIS;01 44 31 98 00;reservations@hotelvernet.com;http://www.hotelvernet.com;109;50;48.8720003;2.2978851;48.8720003, 2.2978851
2011-07-11;2011-07-11;75;4 étoiles;HOTEL ARES EIFFEL;7 rue du Gal de Larminat;75015;PARIS;01 47 34 74 04;direction@areseiffel.fr;http://www.ares-paris-hotel.fr;98;40;48.8504152;2.2980542;48.8504152, 2.2980542
2012-07-16;2012-07-16;75;4 étoiles;HÔTEL AMARANTE ARC DE TRIOMPHE;25 rue Théodore de Banville;75017;PARIS;01 47 63 76 69;pnoecker@jjwhotels.com;http://www.amarantearcdetriomphe.com;99;50;48.882686;2.2982011;48.882686, 2.2982011
2012-08-08;2012-08-08;75;3 étoiles;HÔTEL GRENELLE;140  boulevard de grenelle;75015;PARIS;01 45 75 26 54;contact@hotelgrenelle.com;http://www.hotelgrenelle.com;103;56;48.8485977;2.2988284;48.8485977, 2.2988284
2012-03-14;2012-03-15;75;3 étoiles;HOTEL ELYSEES FLAUBERT;19 rue Rennequin;75017;PARIS;01 46 22 44 35;paris@hotelflaubert.com;http://www.hotelflaubert.com;79;40;48.8845935;2.299153;48.8845935, 2.299153
2009-11-20;2010-04-16;75;5 étoiles;HOTEL DE SERS;41 avenue Pierre 1er de Serbie;75008;PARIS;01 53 23 75 75;resa@hoteldesers.com;http://www.hoteldesers.com;;42;48.8682095;2.3005436;48.8682095, 2.3005436
2011-03-23;2011-04-13;75;4 étoiles;NOVOTEL PARIS 17 PORTE D'ASNIÈRES;34 avenue de la porte d'asnières;75017;PARIS;01 44 40 52 52;h4987-GM@accor.com;http://www.novotel.com;282;140;48.8919602;2.3007089;48.8919602, 2.3007089
2011-02-25;2011-04-03;75;3 étoiles;IBIS PARIS TOUR EIFFEL;2 RUE CAMBRONNE;75015;PARIS;01 40 61 21 21;h1400-gm@accor.com;-;1814;527;48.847049;2.3015794;48.847049, 2.3015794
2010-09-22;2010-09-27;75;3 étoiles;HOTEL TIMHOTEL PARIS XVII BOULEVARD BERTHIER;4 boulevard Berthier;75017;PARIS;01 46 27 10 00;resaind.berthier@timhotel.com;http://www.timhotel.com;498;246;48.889453;2.302151;48.889453, 2.302151
2012-05-14;2012-05-15;75;3 étoiles;HOTEL ASTRUC ELYSEES;18, rue Léon Jost;75017;PARIS;01 46 22 60 70;reservation@hotelastruc.com;http://www.hotelastruc.com;43;18;48.8808708;2.3022853;48.8808708, 2.3022853
2011-04-29;2011-03-05;75;4 étoiles;HOTEL CHATEAU FRONTENAC;54 RUE PIERRE CHARRON;75008;PARIS;01 53 23 13 15;m.maudou@hfrontenac.com;http://WWW.frontenac-paris-hotel.com;158;104;48.8690696;2.3025215;48.8690696, 2.3025215
2012-04-07;2012-04-07;75;4 étoiles;HÔTEL PAVILLON OPÉRA;38 rue de l'échiquier;75010;PARIS;01 42 46 92 75;gm@pavillonopera.com;http://www.pavillonopera.com;184;92;48.8718068;2.349275;48.8718068, 2.349275
2012-10-07;2012-10-07;75;3 étoiles;HÔTEL AGORA SAINT-GERMAIN;42 rue des Bernardins;75005;PARIS;01 46 34 13 00;p.sahuc@gmail.com;http://hotelagorasaintgermain.com;79;39;48.8487696;2.3495975;48.8487696, 2.3495975
2012-11-28;2012-11-28;75;3 étoiles;HÔTEL ROYAL ABOUKIR;106 rue Aboukir;75002;PARIS;01 42 36 94 78;reservationaboukir@orange.fr;http://www.hotelroyalaboukirparis.com;60;35;48.8686288;2.3499037;48.8686288, 2.3499037
2013-11-04;2013-11-04;75;2 étoiles;HÔTEL MAZAGRAN;4 rue mazagran;75010;PARIS;01 48 24 06 66;hotel.mazagran@yahoo.fr;http://www.hotel-mazagran.fr/;40;24;48.870195;2.350678;48.870195, 2.350678
2012-10-07;2012-10-07;75;3 étoiles;LE ROCROY HÔTEL PARIS;13 RUE DE ROCROY;75010;PARIS;01 49 70 70 70;bonjour@lerocroy.com;www.lerocroy.com;99;54;48.8796369;2.3507615;48.8796369, 2.3507615
2012-10-29;2012-10-29;75;2 étoiles;HÔTEL BABY;1 RUE CHéNIER;75002;PARIS;01 42 33 92 76;bruno.rosso@me.com;http://www.hotelbaby-paris.com;42;22;48.8688609;2.3516708;48.8688609, 2.3516708
2011-05-20;2011-12-07;75;2 étoiles;HOTEL MAXIM QUARTIER LATIN;28 rue censier;75005;PARIS;01 43 31 16 15;info@hotelmaxim.fr;http://www.hotelmaxim.fr;49;36;48.840249;2.3521973;48.840249, 2.3521973
2012-08-08;2012-08-08;94;3 étoiles;HÔTEL BALLADINS VILLEJUIF;8-10 avenue de l'épi d'or;94800;VILLEJUIF;01 45 60 74 20;villejuif@balladins.com;https://www.balladins.com;90;43;48.7819761;2.3532304;48.7819761, 2.3532304
2010-07-29;2010-04-08;75;3 étoiles;HOTEL AULIVIA OPERA;4, rue des petites écuries;75010;PARIS;01 45 23 88 88;hotel.aulivia@astotel.com;http://www.astotel.com;34;32;48.8729603;2.3540542;48.8729603, 2.3540542
2013-12-03;2013-12-03;75;1 étoile;HÔTEL VICTORY GALOU;15 PASSAGE DE L'INDUSTRIE;75010;PARIS;01 47 70 10 84;info@victory-hotel-galou.com;www.victory-hotel-galou.com;50;25;48.8711857;2.3543232;48.8711857, 2.3543232
2013-07-01;2013-07-01;75;3 étoiles;HÔTEL GARDEN OPÉRA;65 RUE DU CHâTEAU D'EAU;75010;PARIS;01 47 70 99 10;info@gardenopera.com;www.gardenopera.com;65;32;48.8726653;2.354854;48.8726653, 2.354854
2011-06-16;2011-06-21;93;3 étoiles;HOTEL IBIS SAINT-DENIS STADE OUEST;20 RUE JULES SAULNIER;93200;SAINT-DENIS;01 48 09 48 10;h1940-gm@accor.com;http://www.ibishotel.com;120;60;48.9258633;2.3549135;48.9258633, 2.3549135
2011-05-24;2011-05-30;75;3 étoiles;GRAND HOTEL DES GOBELINS;57 BD Saint Marcel;75013;PARIS;01 43 31 79 89;mpignet@gmail.com;http://www.hotel-des-gobelins.com;85;45;48.8376163;2.3549846;48.8376163, 2.3549846
2013-01-15;2013-01-15;75;3 étoiles;HÔTEL DU LOIRET;8 rue des mauvais garçons;75004;PARIS;01 48 87 77 00;hotelduloiret@hotmail.com;http://www.hotel-du-loiret.fr;56;25;48.8569596;2.3552314;48.8569596, 2.3552314
2012-09-07;2012-09-07;75;3 étoiles;HÔTEL DU VIEUX MARAIS;8 rue du Plâtre;75004;PARIS;01 42 78 47 22;hotel@vieuxmarais.com;http://www.vieuxmarais.com;54;29;48.859021;2.355605;48.859021, 2.355605
2013-02-26;2013-02-26;75;2 étoiles;HÔTEL DE BORDEAUX;100 rue du Faubourg Saint-Denis;75010;PARIS;01 45 23 32 36;hoteldebordeaux@free.fr;-;40;25;48.8747023;2.3557058;48.8747023, 2.3557058
2012-09-07;2012-09-07;75;3 étoiles;HÔTEL DE LA GARE DU NORD;31-33 rue Saint-Quentin;75010;PARIS;01 48 78 02 92;manager.hotelgaredunord@orange.fr;http://www.gare-nord-hotel.com;88;47;48.8792081;2.3557829;48.8792081, 2.3557829
2012-08-06;2012-07-13;75;3 étoiles;HÔTEL DE LA BRETONNERIE;22 RUE SAINTE CROIX DE LA BRETONNERIE;75004;PARIS;01 48 87 77 63;hotel@bretonnerie.com;http://www.bretonnerie.com;81;29;48.8582602;2.356037;48.8582602, 2.356037
2012-09-10;2012-09-10;75;2 étoiles;HÔTEL D'AMIENS;11 RUE DES DEUX GARES;75010;PARIS;01 40 37 02 20;hoteldamiens@wanadoo.fr;www.hoteldamiens.com;99;54;48.8784397;2.3570784;48.8784397, 2.3570784
2012-03-16;2012-03-26;75;2 étoiles;HÔTEL MANET;15 rue Edouard MANET;75013;PARIS;01 45 86 35 99;hotel.manet@wanadoo.fr;http://www.hotelmanet.com;95;51;48.8329421;2.3573502;48.8329421, 2.3573502
2011-07-04;2011-04-13;75;3 étoiles;SAS LE MULHOUSE;87 boulevard de Strasbourg;75010;PARIS;01 42 09 12 28;H2753-gm@accor.com;http://all-seasons-hotels.com;61;32;48.8760127;2.3575452;48.8760127, 2.3575452
2012-05-06;2013-11-03;75;3 étoiles;HÔTEL KYRIAD DE LA GARE PARIS EST;4 rue du 8 mai 1945;75010;PARIS;01 44 89 27 00;thierry.capron@autogrill.net;http://www.kyriad.fr;96;44;48.8762284;2.3583213;48.8762284, 2.3583213
2013-04-23;2013-04-23;75;1 étoile;HÔTEL DE CHOISY;135 avenue de Choisy;75013;PARIS;01 45 84 90 67;choisyhotel@yahoo.fr;www.choisyhotel.com;45;27;48.826319;2.359786;48.826319, 2.359786
2010-08-19;2010-08-20;75;3 étoiles;HOTEL SOFT;52 bis rue des Vinaigriers;75010;PARIS;01 46 07 93 16;contact@hotelsoftparis.com;http://www.hotelsoftparis.com;55;31;48.8732614;2.3600325;48.8732614, 2.3600325
2012-08-10;2012-08-10;75;3 étoiles;TIMHOTEL PARIS GARE DE L'EST;27 rue des récollets;75010;PARIS;01 46 07 07 07;gare-est@timhotel.fr;www.timhotel.com;113;53;48.8748731;2.3601919;48.8748731, 2.3601919
2012-06-03;2012-06-03;75;2 étoiles;LE RELAIS DU MARAIS;76 RUE DE TURBIGO;75003;PARIS;01 42 72 78 88;resa@relaisdumarais.fr;http://www.hotel-paris-relaisdumarais.com;72;36;48.8664698;2.3609216;48.8664698, 2.3609216
2012-05-31;2012-12-20;75;3 étoiles;HÔTEL PAIX RÉPUBLIQUE;2 BIS BOULEVARD SAINT-MARTIN;75010;PARIS;01 42 08 96 95;hotelpaix@wanadoo.fr;http://www.hotel-paix-republique.fr;81;45;48.8682407;2.3614284;48.8682407, 2.3614284
2013-04-03;2013-04-03;75;2 étoiles;GARDEN SAINT-MARTIN;35 RUE YVES TOUDIC;75010;PARIS;01 42 40 17 72;claudedepardieu@gmail.com;http://www.hotel-parisgardensaintmartin.com;63;32;48.8712364;2.3624642;48.8712364, 2.3624642
2012-05-15;2012-05-15;75;3 étoiles;HOTEL STELLA DE NEUVE;14 RUE NEUVE ST PIERRE;75004;PARIS;01 44 59 28 50;direction@hoteldeneuveparis.com;http://www.hoteldeneuveparis.com;39;20;48.853978;2.3631909;48.853978, 2.3631909
2012-05-12;2012-05-12;95;1 étoile;PREMIÈRE CLASSE SAINT BRICE SOUS FORÊT;RUE DU CHAMP GALLOIS;95350;SAINT-BRICE-SOUS-FORÊT;01 34 38 12 82;stbrice@premiereclasse.fr;www.premiereclasse.fr;173;62;48.9929726;2.3648066;48.9929726, 2.3648066
2011-01-06;2011-06-17;75;2 étoiles;HOTEL BRISTOL;68 rue de malte;75011;PARIS;01 48 05 51 98;hotelbristol4@wanadoo.fr;-;93;45;48.8680022;2.3656626;48.8680022, 2.3656626
2013-01-02;2013-01-02;75;4 étoiles;MURANO PARIS;13 Boulevard du Temple;75003;PARIS;01 42 71 20 00;paris@muranoresort.com;www.muranoresort.com;104;51;48.8639392;2.3659072;48.8639392, 2.3659072
2013-02-03;2013-02-03;75;4 étoiles;VILLA BEAUMARCHAIS;5 rue des Arquebusiers;75003;PARIS;01 55 73 00 00;booking@leshotelsdeparis.com;www.leshotelsdeparis.com;100;50;48.8591004;2.3668035;48.8591004, 2.3668035
2012-12-14;2012-12-14;75;1 étoile;HÔTEL DE VIENNE;43 rue de Malte;75011;PARIS;06 03 53 66 59;castel.alexandra@gmail.com;-;38;21;48.8656405;2.3677696;48.8656405, 2.3677696
2011-04-22;2011-06-05;75;3 étoiles;HOTEL IBIS CANAL SAINT MARTIN;12 rue louis blanc;75010;PARIS;01 42 01 21 21;cyrjouan@yahoo.fr;http://ibishotel.com;96;49;48.8793958;2.3684121;48.8793958, 2.3684121
2012-02-03;2012-02-03;75;4 étoiles;LE MARCEAU BASTILLE;13 RUE JULES CESAR;75012;PARIS;01 43 43 11 65;cdiallo@hotelmarceaubastille.com;http://hotelmarceaubastille.com;112;55;48.8489413;2.3698465;48.8489413, 2.3698465
2010-10-22;2010-03-11;75;3 étoiles;HOTEL PARIS BASTILLE;67 rue de Lyon;75012;PARIS;01 40 01 07 17;contact@hotelparisbastille.com;http://www.hotelparisbastille.com;95;37;48.8509462;2.3700824;48.8509462, 2.3700824
2013-03-06;2013-03-06;75;1 étoile;HÔTEL DE L'AVEYRON;5 RUE D'AUSTERLITZ;75012;PARIS;01 43 07 86 86;hotelaveyron@gmail.com;www.hotelaveyron.com;51;30;48.846845;2.3703673;48.846845, 2.3703673
2011-07-26;2011-07-26;75;3 étoiles;HOTEL MARAIS BASTILLE;36, Boulevard Richard Lenoir;75011;PARIS;01 48 05 75 00;phdolbeau@maraisbastille.com;http://www.maraisbastille.com;72;37;48.8572856;2.3713316;48.8572856, 2.3713316
2012-02-27;2012-02-27;75;3 étoiles;HOTEL CANTAGREL;90, Rue de Patay;75013;PARIS;01 53 82 84 84;hotel.cantagrel@free.fr;http://www.hotelcantagrel.com;76;38;48.8274173;2.3719453;48.8274173, 2.3719453
2012-07-25;2012-07-25;75;3 étoiles;AZUR HÔTEL;5 rue de lyon;75012;PARIS;01 43 43 88 35;azurhotelparis@wanadoo.fr;www.azurhotel.fr;108;55;48.8461287;2.3720774;48.8461287, 2.3720774
2012-11-07;2012-11-07;75;2 étoiles;HÔTEL DU MIDI;33 rue traversière;75012;PARIS;01 43 07 88 68;philippe.leroy.pro@hotmail.fr;http://www.hotel-midi.com;60;32;48.8472354;2.3727175;48.8472354, 2.3727175
2011-04-04;2011-06-04;75;3 étoiles;ALL SEASONS VOLTAIRE REPUBLIQUE;39 RUE JEAN PIERRE TIMBAUD;75011;PARIS;01 48 06 64 97;sandrine-jouot@orange.fr;-;84;42;48.8665606;2.3728188;48.8665606, 2.3728188
2012-10-09;2012-10-09;75;2 étoiles;HÔTEL ABRICOTEL;15 rue Lally Tollendal;75019;PARIS;01 42 08 34 49;abricotel@wanadoo.fr;www.abricotel.fr;62;39;48.8832564;2.3737413;48.8832564, 2.3737413
2012-08-02;2012-08-02;75;3 étoiles;HÔTEL PARIS BERCY BIBLIOTHEQUE;15 rue de tolbiac;75013;PARIS;01 53 61 62 00;hotel@qualitybercy.com;http://www.hotel-paris-bercy.com;186;70;48.8292958;2.374433;48.8292958, 2.374433
2013-03-19;2013-03-19;75;3 étoiles;PAVILLON SAINT-LOUIS BASTILLE;66 rue de Charenton;75012;PARIS;01 43 44 06 66;pavillonbastille@saintlouis-hotels.com;www.pavillonsaintlouisbastille.com;66;31;48.8493715;2.3744709;48.8493715, 2.3744709
2012-05-12;2012-05-12;75;3 étoiles;STANDARD DESIGN HÔTEL;29 RUE DES TAILLANDIERS;75011;PARIS;01 48 05 30 97;reservation@standard-design-hotel-paris.com;http://www.standard-design-hotel-paris.com;73;37;48.8553901;2.374644;48.8553901, 2.374644
2011-04-21;2011-03-05;75;3 étoiles;HOTEL IBIS BASTILLE FAUBOURG ST ANTOINE;13 RUE TROUSSEAU;75011;PARIS;01 48 05 55 55;h3577-gm@accor.com;http://www.ibishotels.com;161;71;48.8509007;2.3770161;48.8509007, 2.3770161
2012-08-03;2012-03-22;75;3 étoiles;HOTEL PRINCE ALBERT LYON BERCY;108 rue de charenton;75012;PARIS;01 43 45 09 00;anitapalb@wanadoo.fr;http://www.hotelprincealbert.com;73;38;48.8473081;2.3777307;48.8473081, 2.3777307
2012-02-05;2012-02-05;75;3 étoiles;HOTEL VERLAIN;97 RUE SAINT MAUR;75011;PARIS;01 43 57 44 88;contact@verlain.fr;http://www.verlain.com;69;38;48.8649966;2.3777323;48.8649966, 2.3777323
2012-05-07;2012-05-07;75;2 étoiles;HÔTEL LE LAUMIÈRE;4 RUE PETIT;75019;PARIS;01 42 06 10 77;lelaumiere@wanadoo.fr;http://www.hotel-lelaumiere.com/;82;54;48.8846147;2.3793532;48.8846147, 2.3793532
2011-12-27;2011-12-29;93;2 étoiles;ETAP HOTEL PARIS PORTE D'AUBERVILLIERS;53/61 RUE DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;01 43 52 05 03;h3491-gm@accor.com;http://www.etaphotel.com;694;257;48.9095735;2.3793649;48.9095735, 2.3793649
2012-10-09;2012-10-09;75;2 étoiles;HÔTEL DU CHEMIN VERT;97 rue du chemin vert;75011;PARIS;01 43 38 31 31;contact@hotelducheminvertparis.com;www.hotelducheminvertparis.com;60;30;48.8610224;2.3806923;48.8610224, 2.3806923
2010-05-21;2010-05-28;75;3 étoiles;HOTEL DE LA MOTTE PICQUET;30 avenue de la Motte Picquet;75007;PARIS;01 47 05 09 57;book@hotelmottepicquetparis.com;http://www.hotelmottepicquetparis.com;;16;48.8548249;2.3062295;48.8548249, 2.3062295
2012-06-06;2012-06-28;92;3 étoiles;BEST WESTERN PARC DES EXPOSITIONS;122 avenue Pierre Brossolette;92240;MALAKOFF;01 46 56 11 52;shb3@wanadoo.fr;http://www.hotel-parc-expositions.com;104;52;48.8166579;2.3063589;48.8166579, 2.3063589
2012-02-04;2012-02-04;75;4 étoiles;LE WALT - SAS HOTEL DE L'INDUSTRIE;37, Avenue de la Motte Picquet;75007;PARIS;01 45 51 55 83;vlautrous@inwoodhotel.com;http://fr.lewaltparis.com/;50;25;48.8548047;2.3065653;48.8548047, 2.3065653
2012-10-19;2012-10-19;75;3 étoiles;NOUVEL HÔTEL EIFFEL;5 rue des Volontaires;75015;PARIS;01 47 34 77 89;nouvelhotel2@wanadoo.fr;www.nouvelhotel-paris15.com;72;36;48.8433338;2.3068229;48.8433338, 2.3068229
2012-03-05;2012-03-05;75;3 étoiles;SPLENDID HOTEL;29 Avenue de Tourville;75007;PARIS;01 45 51 29 29;daniel@hotel-splendid-paris.com;http://www.hotel-splendid-paris.com;94;48;48.8539066;2.3072483;48.8539066, 2.3072483
